Dacia,Sandero,2015,4890.0,189000.0,Benzina,Manuala,Masina de oras,898,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-0-9-tce-sl-plus-ID7HIiY6.html
Dacia,Sandero,2015,3950.0,188701.0,Benzina,Manuala,Masina de oras,898,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ID7HI5wu.html
Dacia,Sandero,2018,6200.0,168000.0,Diesel,Manuala,Masina de oras,1461,95.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-5-blue-dci-prestige-ID7HGvZT.html
Dacia,Sandero,2017,7700.0,195000.0,Diesel,Manuala,Masina de oras,1461,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-5-dci-stepway2-ID7HJkjM.html
Dacia,Sandero,2019,7250.0,100794.0,Benzina + GPL,Manuala,Masina de oras,898,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-0-9-tce-ambiance-ID7HDCYq.html
Dacia,Sandero,2017,4750.0,90000.0,Benzina,Manuala,Masina de oras,999,67.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-sce-65-comfort-ID7HHMIL.html
Dacia,Sandero,2019,5000.0,118456.0,Benzina,Manuala,Masina de oras,998,73.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-0-sce-sl-plus-ID7HIfYh.html
Dacia,Sandero,2020,7200.0,123000.0,Diesel,Manuala,Masina de oras,1461,95.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-5-blue-dci-prestige-ID7HHEKZ.html
Dacia,Sandero,2016,4500.0,204103.0,Diesel,Manuala,Masina de oras,1461,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ID7HGwzF.html
Dacia,Sandero,2019,5450.0,108000.0,Benzina,Manuala,Masina de oras,898,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-tce-90-laureate-ID7HHOZA.html
Dacia,Sandero,2017,6350.0,228000.0,Diesel,Manuala,Masina de oras,1461,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-5-dci-stepway-prestige-ID7HJ6nt.html
Dacia,Sandero,2017,6999.0,170372.0,Benzina,Manuala,Masina de oras,898,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-0-9-stepway-ID7HFwIK.html
Dacia,Sandero,2020,8200.0,66000.0,Diesel,Manuala,Masina de oras,1461,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-5-75cp-laureate-ID7HJi1b.html
Dacia,Sandero,2024,12650.0,12300.0,Benzina + GPL,Manuala,Masina mica,999,101.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ID7HJ4BZ.html
Dacia,Sandero,2019,3300.0,190000.0,Benzina,Manuala,Masina de oras,998,73.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-0-sce-ambiance-ID7HJ5RH.html
Dacia,Sandero,2021,9850.0,86416.0,Benzina,Manuala,Compacta,999,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-tce-90-essential-ID7HHafB.html
Dacia,Sandero,2020,7499.0,28000.0,Benzina,Manuala,Masina de oras,999,67.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-sce-65-comfort-ID7HJacy.html
Dacia,Sandero,2011,2199.0,145000.0,Benzina,Manuala,Masina de oras,1149,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-2-16v-75-ambiance-ID7HJ3P0.html
